unit_id,cycle,dataset,anomaly_score,status,top_abnormal_sensors
99,102,FD001,7.5028,NORMAL,"sensor_21, sensor_2, sensor_12"
99,103,FD001,7.6098,NORMAL,"sensor_20, sensor_3, sensor_15"
99,104,FD001,11.2539,NORMAL,"sensor_12, sensor_17, sensor_14"
99,105,FD001,22.001,NORMAL,"sensor_15, sensor_17, sensor_4"
99,106,FD001,5.735,NORMAL,"sensor_20, sensor_7, sensor_3"
99,107,FD001,9.6125,NORMAL,"sensor_15, sensor_13, sensor_9"
99,108,FD001,8.1259,NORMAL,"sensor_21, sensor_4, sensor_13"
99,109,FD001,18.4702,NORMAL,"sensor_8, sensor_15, sensor_4"
99,110,FD001,10.9819,NORMAL,"sensor_13, sensor_15, sensor_4"
99,111,FD001,7.2372,NORMAL,"sensor_11, sensor_20, sensor_3"
99,112,FD001,12.3934,NORMAL,"sensor_14, sensor_15, sensor_9"
99,113,FD001,15.8915,NORMAL,"sensor_2, sensor_20, sensor_12"
99,114,FD001,13.1018,NORMAL,"sensor_11, sensor_12, sensor_2"
99,115,FD001,7.3756,NORMAL,"sensor_17, sensor_9, sensor_21"
99,116,FD001,11.9318,NORMAL,"sensor_3, sensor_9, sensor_20"
99,117,FD001,12.9814,NORMAL,"sensor_7, sensor_17, sensor_14"
99,118,FD001,11.3996,NORMAL,"sensor_7, sensor_21, sensor_3"
99,119,FD001,2.2749,NORMAL,"sensor_20, sensor_7, sensor_21"
99,120,FD001,5.8143,NORMAL,"sensor_4, sensor_2, sensor_15"
99,121,FD001,4.0917,NORMAL,"sensor_17, sensor_15, sensor_12"
99,122,FD001,7.5529,NORMAL,"sensor_9, sensor_17, sensor_8"
99,123,FD001,8.3748,NORMAL,"sensor_14, sensor_13, sensor_21"
99,124,FD001,8.5874,NORMAL,"sensor_13, sensor_15, sensor_14"
99,125,FD001,10.3489,NORMAL,"sensor_14, sensor_2, sensor_8"
99,126,FD001,9.7153,NORMAL,"sensor_2, sensor_20, sensor_12"
99,127,FD001,13.391,NORMAL,"sensor_14, sensor_9, sensor_3"
99,128,FD001,11.1861,NORMAL,"sensor_20, sensor_4, sensor_11"
99,129,FD001,6.6485,NORMAL,"sensor_12, sensor_7, sensor_20"
99,130,FD001,4.8659,NORMAL,"sensor_11, sensor_2, sensor_13"
99,131,FD001,6.024,NORMAL,"sensor_15, sensor_4, sensor_2"
99,132,FD001,9.4265,NORMAL,"sensor_4, sensor_8, sensor_12"
99,133,FD001,12.1031,NORMAL,"sensor_3, sensor_2, sensor_7"
99,134,FD001,12.3279,NORMAL,"sensor_8, sensor_13, sensor_2"
99,135,FD001,14.9961,NORMAL,"sensor_20, sensor_13, sensor_12"
99,136,FD001,10.6703,NORMAL,"sensor_21, sensor_9, sensor_12"
99,137,FD001,15.1886,NORMAL,"sensor_12, sensor_7, sensor_4"
99,138,FD001,20.0121,NORMAL,"sensor_7, sensor_15, sensor_9"
99,139,FD001,16.5543,NORMAL,"sensor_14, sensor_21, sensor_4"
99,140,FD001,17.1215,NORMAL,"sensor_8, sensor_3, sensor_14"
99,141,FD001,13.9,NORMAL,"sensor_14, sensor_20, sensor_7"
99,142,FD001,16.456,NORMAL,"sensor_17, sensor_13, sensor_9"
99,143,FD001,14.9257,NORMAL,"sensor_15, sensor_13, sensor_14"
99,144,FD001,18.9367,NORMAL,"sensor_17, sensor_2, sensor_9"
99,145,FD001,26.2062,NORMAL,"sensor_21, sensor_7, sensor_11"
99,146,FD001,24.8453,NORMAL,"sensor_21, sensor_9, sensor_7"
99,147,FD001,22.3096,NORMAL,"sensor_20, sensor_11, sensor_4"
99,148,FD001,20.1852,NORMAL,"sensor_2, sensor_3, sensor_21"
99,149,FD001,19.0003,NORMAL,"sensor_2, sensor_12, sensor_4"
99,150,FD001,10.7286,NORMAL,"sensor_3, sensor_12, sensor_11"
99,151,FD001,9.5277,NORMAL,"sensor_20, sensor_2, sensor_13"
99,152,FD001,15.2128,NORMAL,"sensor_11, sensor_3, sensor_20"
99,153,FD001,20.5535,NORMAL,"sensor_9, sensor_2, sensor_15"
99,154,FD001,15.6905,NORMAL,"sensor_14, sensor_4, sensor_17"
99,155,FD001,23.3557,NORMAL,"sensor_13, sensor_20, sensor_14"
99,156,FD001,26.024,NORMAL,"sensor_4, sensor_14, sensor_20"
99,157,FD001,22.0392,NORMAL,"sensor_15, sensor_17, sensor_7"
99,158,FD001,19.7773,NORMAL,"sensor_21, sensor_3, sensor_12"
99,159,FD001,22.5282,NORMAL,"sensor_14, sensor_4, sensor_15"
99,160,FD001,22.3893,NORMAL,"sensor_4, sensor_15, sensor_3"
99,161,FD001,26.2652,NORMAL,"sensor_11, sensor_9, sensor_8"
99,162,FD001,28.735,NORMAL,"sensor_11, sensor_21, sensor_8"
99,163,FD001,37.4945,NORMAL,"sensor_12, sensor_3, sensor_8"
99,164,FD001,27.8466,NORMAL,"sensor_21, sensor_13, sensor_15"
99,165,FD001,27.3259,NORMAL,"sensor_4, sensor_7, sensor_15"
99,166,FD001,24.5133,NORMAL,"sensor_17, sensor_20, sensor_13"
99,167,FD001,35.9725,NORMAL,"sensor_13, sensor_21, sensor_14"
99,168,FD001,38.3297,NORMAL,"sensor_12, sensor_7, sensor_20"
99,169,FD001,35.6965,NORMAL,"sensor_9, sensor_3, sensor_4"
99,170,FD001,39.3481,NORMAL,"sensor_8, sensor_4, sensor_11"
99,171,FD001,40.5892,NORMAL,"sensor_15, sensor_13, sensor_17"
99,172,FD001,36.0894,NORMAL,"sensor_11, sensor_12, sensor_15"
99,173,FD001,41.9663,NORMAL,"sensor_2, sensor_20, sensor_17"
99,174,FD001,39.6084,NORMAL,"sensor_15, sensor_13, sensor_12"
99,175,FD001,46.1177,NORMAL,"sensor_8, sensor_2, sensor_15"
99,176,FD001,44.1153,NORMAL,"sensor_14, sensor_12, sensor_11"
99,177,FD001,46.1125,NORMAL,"sensor_4, sensor_3, sensor_17"
99,178,FD001,51.7235,WARNING,"sensor_14, sensor_3, sensor_21"
99,179,FD001,52.8483,WARNING,"sensor_7, sensor_8, sensor_13"
99,180,FD001,61.6242,WARNING,"sensor_3, sensor_21, sensor_11"
99,181,FD001,66.6766,WARNING,"sensor_7, sensor_14, sensor_11"
99,182,FD001,72.3868,WARNING,"sensor_9, sensor_17, sensor_21"
99,183,FD001,81.6415,CRITICAL,"sensor_11, sensor_8, sensor_7"
99,184,FD001,76.0844,WARNING,"sensor_4, sensor_15, sensor_2"
99,185,FD001,67.3917,WARNING,"sensor_9, sensor_7, sensor_4"
100,1,FD001,49.4392,NORMAL,"sensor_1, sensor_12, sensor_20"
100,2,FD001,57.3041,WARNING,"sensor_2, sensor_12, sensor_11"
100,3,FD001,39.0461,NORMAL,"sensor_15, sensor_2, sensor_11"
100,4,FD001,37.5361,NORMAL,"sensor_8, sensor_13, sensor_11"
100,5,FD001,32.9388,NORMAL,"sensor_17, sensor_15, sensor_7"
100,6,FD001,36.7734,NORMAL,"sensor_21, sensor_8, sensor_17"
100,7,FD001,27.4502,NORMAL,"sensor_11, sensor_8, sensor_14"
100,8,FD001,15.4477,NORMAL,"sensor_17, sensor_4, sensor_3"
100,9,FD001,17.2568,NORMAL,"sensor_9, sensor_14, sensor_15"
100,10,FD001,16.0193,NORMAL,"sensor_11, sensor_4, sensor_9"
100,11,FD001,11.3245,NORMAL,"sensor_12, sensor_8, sensor_7"
100,12,FD001,6.7669,NORMAL,"sensor_3, sensor_20, sensor_9"
100,13,FD001,8.1186,NORMAL,"sensor_8, sensor_4, sensor_9"
100,14,FD001,5.233,NORMAL,"sensor_7, sensor_17, sensor_3"
100,15,FD001,7.4183,NORMAL,"sensor_13, sensor_3, sensor_20"
100,16,FD001,10.085,NORMAL,"sensor_7, sensor_2, sensor_17"
100,17,FD001,15.6666,NORMAL,"sensor_11, sensor_21, sensor_2"
100,18,FD001,12.5877,NORMAL,"sensor_15, sensor_17, sensor_8"
100,19,FD001,15.6396,NORMAL,"sensor_15, sensor_21, sensor_2"
100,20,FD001,10.1357,NORMAL,"sensor_12, sensor_13, sensor_20"
100,21,FD001,13.4097,NORMAL,"sensor_3, sensor_2, sensor_13"
100,22,FD001,11.3629,NORMAL,"sensor_4, sensor_20, sensor_9"
100,23,FD001,7.3288,NORMAL,"sensor_4, sensor_9, sensor_20"
100,24,FD001,21.1965,NORMAL,"sensor_9, sensor_17, sensor_21"
100,25,FD001,16.8134,NORMAL,"sensor_14, sensor_3, sensor_7"
100,26,FD001,20.0833,NORMAL,"sensor_8, sensor_20, sensor_12"
100,27,FD001,4.174,NORMAL,"sensor_13, sensor_21, sensor_20"
100,28,FD001,7.9935,NORMAL,"sensor_17, sensor_12, sensor_11"
100,29,FD001,8.5335,NORMAL,"sensor_13, sensor_7, sensor_8"
100,30,FD001,9.0677,NORMAL,"sensor_4, sensor_13, sensor_15"
100,31,FD001,18.2971,NORMAL,"sensor_8, sensor_21, sensor_7"
100,32,FD001,13.7826,NORMAL,"sensor_2, sensor_3, sensor_15"
100,33,FD001,9.8642,NORMAL,"sensor_2, sensor_15, sensor_12"
100,34,FD001,11.3626,NORMAL,"sensor_20, sensor_3, sensor_15"
100,35,FD001,6.4987,NORMAL,"sensor_8, sensor_15, sensor_4"
100,36,FD001,13.7027,NORMAL,"sensor_8, sensor_11, sensor_2"
100,37,FD001,11.27,NORMAL,"sensor_14, sensor_20, sensor_3"
100,38,FD001,14.0676,NORMAL,"sensor_4, sensor_3, sensor_20"
100,39,FD001,12.6064,NORMAL,"sensor_11, sensor_14, sensor_4"
100,40,FD001,13.209,NORMAL,"sensor_12, sensor_20, sensor_9"
100,41,FD001,10.1498,NORMAL,"sensor_20, sensor_4, sensor_13"
100,42,FD001,14.7795,NORMAL,"sensor_9, sensor_2, sensor_3"
100,43,FD001,13.1015,NORMAL,"sensor_13, sensor_7, sensor_20"
100,44,FD001,11.7467,NORMAL,"sensor_21, sensor_14, sensor_3"
100,45,FD001,12.088,NORMAL,"sensor_3, sensor_17, sensor_12"
100,46,FD001,9.1951,NORMAL,"sensor_12, sensor_8, sensor_2"
100,47,FD001,10.013,NORMAL,"sensor_13, sensor_11, sensor_15"
100,48,FD001,15.6031,NORMAL,"sensor_7, sensor_21, sensor_8"
100,49,FD001,16.1593,NORMAL,"sensor_11, sensor_15, sensor_3"
100,50,FD001,7.2517,NORMAL,"sensor_3, sensor_17, sensor_12"
100,51,FD001,7.8113,NORMAL,"sensor_4, sensor_21, sensor_3"
100,52,FD001,9.5242,NORMAL,"sensor_2, sensor_9, sensor_15"
100,53,FD001,10.2704,NORMAL,"sensor_14, sensor_13, sensor_7"
100,54,FD001,5.994,NORMAL,"sensor_14, sensor_20, sensor_17"
100,55,FD001,13.7426,NORMAL,"sensor_12, sensor_7, sensor_11"
100,56,FD001,11.2452,NORMAL,"sensor_3, sensor_12, sensor_13"
100,57,FD001,6.8049,NORMAL,"sensor_9, sensor_4, sensor_20"
100,58,FD001,11.1233,NORMAL,"sensor_9, sensor_8, sensor_20"
100,59,FD001,7.4671,NORMAL,"sensor_8, sensor_13, sensor_17"
100,60,FD001,34.0613,NORMAL,"sensor_6, sensor_2, sensor_8"
100,61,FD001,22.18,NORMAL,"sensor_21, sensor_2, sensor_14"
100,62,FD001,15.2095,NORMAL,"sensor_4, sensor_2, sensor_9"
100,63,FD001,16.7262,NORMAL,"sensor_8, sensor_14, sensor_11"
100,64,FD001,20.1455,NORMAL,"sensor_2, sensor_11, sensor_12"
100,65,FD001,8.7928,NORMAL,"sensor_20, sensor_12, sensor_17"
100,66,FD001,9.1898,NORMAL,"sensor_7, sensor_21, sensor_15"
100,67,FD001,9.1658,NORMAL,"sensor_15, sensor_3, sensor_9"
100,68,FD001,7.771,NORMAL,"sensor_4, sensor_21, sensor_12"
100,69,FD001,13.5833,NORMAL,"sensor_4, sensor_17, sensor_20"
100,70,FD001,7.3437,NORMAL,"sensor_13, sensor_2, sensor_8"
100,71,FD001,6.2647,NORMAL,"sensor_7, sensor_13, sensor_14"
100,72,FD001,3.047,NORMAL,"sensor_9, sensor_12, sensor_7"
100,73,FD001,11.5674,NORMAL,"sensor_17, sensor_15, sensor_21"
100,74,FD001,8.9683,NORMAL,"sensor_4, sensor_7, sensor_2"
100,75,FD001,5.9677,NORMAL,"sensor_11, sensor_3, sensor_12"
100,76,FD001,6.9835,NORMAL,"sensor_20, sensor_9, sensor_8"
100,77,FD001,10.4176,NORMAL,"sensor_7, sensor_11, sensor_15"
100,78,FD001,7.5558,NORMAL,"sensor_9, sensor_11, sensor_12"
100,79,FD001,4.7445,NORMAL,"sensor_15, sensor_4, sensor_11"
100,80,FD001,19.5268,NORMAL,"sensor_2, sensor_17, sensor_21"
100,81,FD001,12.6256,NORMAL,"sensor_13, sensor_20, sensor_9"
100,82,FD001,16.9541,NORMAL,"sensor_20, sensor_8, sensor_15"
100,83,FD001,16.7702,NORMAL,"sensor_11, sensor_3, sensor_4"
100,84,FD001,13.5321,NORMAL,"sensor_13, sensor_12, sensor_14"
100,85,FD001,11.7741,NORMAL,"sensor_14, sensor_11, sensor_4"
100,86,FD001,16.0299,NORMAL,"sensor_14, sensor_13, sensor_2"
100,87,FD001,11.149,NORMAL,"sensor_8, sensor_7, sensor_4"
100,88,FD001,11.4776,NORMAL,"sensor_9, sensor_12, sensor_11"
100,89,FD001,12.9997,NORMAL,"sensor_12, sensor_21, sensor_9"
100,90,FD001,11.1179,NORMAL,"sensor_9, sensor_20, sensor_8"
100,91,FD001,8.5204,NORMAL,"sensor_3, sensor_15, sensor_17"
100,92,FD001,3.9592,NORMAL,"sensor_17, sensor_3, sensor_2"
100,93,FD001,7.0597,NORMAL,"sensor_4, sensor_8, sensor_13"
100,94,FD001,4.9002,NORMAL,"sensor_7, sensor_15, sensor_11"
100,95,FD001,5.5433,NORMAL,"sensor_20, sensor_8, sensor_12"
100,96,FD001,5.636,NORMAL,"sensor_3, sensor_14, sensor_21"
100,97,FD001,7.8404,NORMAL,"sensor_13, sensor_9, sensor_17"
100,98,FD001,3.9179,NORMAL,"sensor_11, sensor_21, sensor_9"
100,99,FD001,3.7052,NORMAL,"sensor_15, sensor_3, sensor_14"
100,100,FD001,10.747,NORMAL,"sensor_2, sensor_11, sensor_17"
100,101,FD001,6.2188,NORMAL,"sensor_2, sensor_13, sensor_4"
100,102,FD001,5.7473,NORMAL,"sensor_20, sensor_21, sensor_14"
100,103,FD001,9.7316,NORMAL,"sensor_13, sensor_7, sensor_20"
100,104,FD001,9.1577,NORMAL,"sensor_11, sensor_12, sensor_14"
100,105,FD001,7.2101,NORMAL,"sensor_8, sensor_12, sensor_11"
100,106,FD001,3.2164,NORMAL,"sensor_14, sensor_15, sensor_11"
100,107,FD001,9.1943,NORMAL,"sensor_20, sensor_2, sensor_14"
100,108,FD001,15.494,NORMAL,"sensor_21, sensor_3, sensor_2"
100,109,FD001,13.4367,NORMAL,"sensor_14, sensor_21, sensor_3"
100,110,FD001,22.9138,NORMAL,"sensor_2, sensor_20, sensor_12"
100,111,FD001,13.9344,NORMAL,"sensor_4, sensor_7, sensor_2"
100,112,FD001,10.1046,NORMAL,"sensor_4, sensor_9, sensor_15"
100,113,FD001,15.9868,NORMAL,"sensor_17, sensor_4, sensor_14"
100,114,FD001,11.7675,NORMAL,"sensor_11, sensor_8, sensor_12"
100,115,FD001,8.4225,NORMAL,"sensor_11, sensor_13, sensor_2"
100,116,FD001,14.4182,NORMAL,"sensor_9, sensor_17, sensor_20"
100,117,FD001,9.0192,NORMAL,"sensor_7, sensor_13, sensor_12"
100,118,FD001,3.3417,NORMAL,"sensor_15, sensor_2, sensor_21"
100,119,FD001,5.0444,NORMAL,"sensor_11, sensor_21, sensor_8"
100,120,FD001,5.6014,NORMAL,"sensor_12, sensor_21, sensor_11"
100,121,FD001,8.4881,NORMAL,"sensor_3, sensor_15, sensor_7"
100,122,FD001,9.2309,NORMAL,"sensor_13, sensor_2, sensor_3"
100,123,FD001,12.8689,NORMAL,"sensor_2, sensor_17, sensor_14"
100,124,FD001,10.2912,NORMAL,"sensor_15, sensor_17, sensor_4"
100,125,FD001,12.5481,NORMAL,"sensor_9, sensor_3, sensor_20"
100,126,FD001,7.0194,NORMAL,"sensor_21, sensor_3, sensor_7"
100,127,FD001,8.8043,NORMAL,"sensor_21, sensor_8, sensor_20"
100,128,FD001,8.0816,NORMAL,"sensor_8, sensor_4, sensor_20"
100,129,FD001,11.0619,NORMAL,"sensor_8, sensor_21, sensor_13"
100,130,FD001,6.6408,NORMAL,"sensor_9, sensor_11, sensor_4"
100,131,FD001,14.3665,NORMAL,"sensor_2, sensor_12, sensor_11"
100,132,FD001,13.0604,NORMAL,"sensor_8, sensor_21, sensor_14"
100,133,FD001,16.4757,NORMAL,"sensor_17, sensor_15, sensor_14"
100,134,FD001,12.086,NORMAL,"sensor_3, sensor_9, sensor_11"
100,135,FD001,17.4543,NORMAL,"sensor_15, sensor_12, sensor_13"
100,136,FD001,12.9944,NORMAL,"sensor_7, sensor_3, sensor_11"
100,137,FD001,20.3383,NORMAL,"sensor_15, sensor_20, sensor_17"
100,138,FD001,13.5963,NORMAL,"sensor_4, sensor_13, sensor_3"
100,139,FD001,14.678,NORMAL,"sensor_14, sensor_7, sensor_20"
100,140,FD001,16.2107,NORMAL,"sensor_17, sensor_2, sensor_4"
100,141,FD001,14.3096,NORMAL,"sensor_8, sensor_4, sensor_7"
100,142,FD001,8.1954,NORMAL,"sensor_12, sensor_20, sensor_21"
100,143,FD001,10.9205,NORMAL,"sensor_11, sensor_20, sensor_21"
100,144,FD001,8.4384,NORMAL,"sensor_14, sensor_3, sensor_8"
100,145,FD001,8.8668,NORMAL,"sensor_2, sensor_7, sensor_13"
100,146,FD001,14.7992,NORMAL,"sensor_9, sensor_21, sensor_20"
100,147,FD001,17.8474,NORMAL,"sensor_4, sensor_9, sensor_17"
100,148,FD001,9.6596,NORMAL,"sensor_15, sensor_21, sensor_3"
100,149,FD001,28.6221,NORMAL,"sensor_4, sensor_15, sensor_8"
100,150,FD001,24.5516,NORMAL,"sensor_2, sensor_14, sensor_3"
100,151,FD001,25.2755,NORMAL,"sensor_12, sensor_3, sensor_8"
100,152,FD001,23.4414,NORMAL,"sensor_13, sensor_9, sensor_15"
100,153,FD001,20.8815,NORMAL,"sensor_21, sensor_9, sensor_11"
100,154,FD001,15.462,NORMAL,"sensor_12, sensor_14, sensor_13"
100,155,FD001,19.9492,NORMAL,"sensor_17, sensor_13, sensor_12"
100,156,FD001,21.1095,NORMAL,"sensor_14, sensor_17, sensor_12"
100,157,FD001,21.0237,NORMAL,"sensor_15, sensor_8, sensor_2"
100,158,FD001,29.2055,NORMAL,"sensor_11, sensor_2, sensor_14"
100,159,FD001,32.0582,NORMAL,"sensor_4, sensor_13, sensor_7"
100,160,FD001,30.556,NORMAL,"sensor_7, sensor_11, sensor_21"
100,161,FD001,28.9694,NORMAL,"sensor_8, sensor_15, sensor_20"
100,162,FD001,28.4743,NORMAL,"sensor_7, sensor_12, sensor_20"
100,163,FD001,27.8761,NORMAL,"sensor_20, sensor_9, sensor_11"
100,164,FD001,23.7453,NORMAL,"sensor_4, sensor_7, sensor_21"
100,165,FD001,32.2375,NORMAL,"sensor_3, sensor_9, sensor_13"
100,166,FD001,38.0445,NORMAL,"sensor_11, sensor_7, sensor_12"
100,167,FD001,34.818,NORMAL,"sensor_9, sensor_2, sensor_17"
100,168,FD001,32.3021,NORMAL,"sensor_8, sensor_15, sensor_12"
100,169,FD001,30.4711,NORMAL,"sensor_4, sensor_15, sensor_2"
100,170,FD001,33.4017,NORMAL,"sensor_15, sensor_4, sensor_2"
100,171,FD001,36.7851,NORMAL,"sensor_15, sensor_9, sensor_17"
100,172,FD001,33.7116,NORMAL,"sensor_3, sensor_17, sensor_11"
100,173,FD001,35.5954,NORMAL,"sensor_17, sensor_8, sensor_20"
100,174,FD001,41.3719,NORMAL,"sensor_3, sensor_20, sensor_11"
100,175,FD001,39.1542,NORMAL,"sensor_21, sensor_12, sensor_8"
100,176,FD001,38.8999,NORMAL,"sensor_15, sensor_7, sensor_21"
100,177,FD001,37.0016,NORMAL,"sensor_21, sensor_9, sensor_7"
100,178,FD001,36.1638,NORMAL,"sensor_12, sensor_21, sensor_7"
100,179,FD001,39.0391,NORMAL,"sensor_14, sensor_8, sensor_15"
100,180,FD001,37.9979,NORMAL,"sensor_13, sensor_2, sensor_8"
100,181,FD001,38.7416,NORMAL,"sensor_15, sensor_13, sensor_4"
100,182,FD001,40.9081,NORMAL,"sensor_7, sensor_3, sensor_13"
100,183,FD001,38.1876,NORMAL,"sensor_4, sensor_14, sensor_13"
100,184,FD001,41.8573,NORMAL,"sensor_8, sensor_2, sensor_20"
100,185,FD001,37.5404,NORMAL,"sensor_2, sensor_11, sensor_20"
100,186,FD001,40.667,NORMAL,"sensor_13, sensor_17, sensor_14"
100,187,FD001,39.4886,NORMAL,"sensor_20, sensor_7, sensor_21"
100,188,FD001,51.9042,WARNING,"sensor_7, sensor_11, sensor_20"
100,189,FD001,53.3934,WARNING,"sensor_12, sensor_17, sensor_9"
100,190,FD001,55.9754,WARNING,"sensor_12, sensor_13, sensor_7"
100,191,FD001,62.7935,WARNING,"sensor_3, sensor_17, sensor_13"
100,192,FD001,53.5119,WARNING,"sensor_9, sensor_4, sensor_8"
100,193,FD001,58.5155,WARNING,"sensor_15, sensor_8, sensor_4"
100,194,FD001,59.2593,WARNING,"sensor_17, sensor_12, sensor_20"
100,195,FD001,65.2671,WARNING,"sensor_20, sensor_4, sensor_15"
100,196,FD001,64.0712,WARNING,"sensor_14, sensor_21, sensor_12"
100,197,FD001,64.7567,WARNING,"sensor_14, sensor_4, sensor_7"
100,198,FD001,73.0226,WARNING,"sensor_15, sensor_21, sensor_17"
100,199,FD001,73.576,WARNING,"sensor_11, sensor_9, sensor_7"
100,200,FD001,74.8438,WARNING,"sensor_2, sensor_12, sensor_9"
1,1,FD002,60.9163,WARNING,"sensor_1, sensor_12, sensor_20"
1,2,FD002,50.499,WARNING,"sensor_11, sensor_4, sensor_1"
1,3,FD002,50.6162,WARNING,"sensor_19, sensor_10, sensor_13"
1,4,FD002,33.8237,NORMAL,"sensor_6, sensor_7, sensor_12"
1,5,FD002,53.1401,WARNING,"sensor_9, sensor_14, sensor_15"
1,6,FD002,64.8401,WARNING,"sensor_17, sensor_11, sensor_9"
1,7,FD002,55.9709,WARNING,"sensor_6, sensor_21, sensor_20"
1,8,FD002,36.6484,NORMAL,"sensor_2, sensor_12, sensor_7"
1,9,FD002,24.0441,NORMAL,"sensor_5, sensor_6, sensor_1"
1,10,FD002,16.3576,NORMAL,"sensor_5, sensor_6, sensor_21"
1,11,FD002,28.5419,NORMAL,"sensor_5, sensor_14, sensor_6"
1,12,FD002,29.7303,NORMAL,"sensor_16, sensor_10, sensor_12"
1,13,FD002,14.3246,NORMAL,"sensor_2, sensor_3, sensor_1"
1,14,FD002,6.54,NORMAL,"sensor_5, sensor_1, sensor_6"
1,15,FD002,10.0521,NORMAL,"sensor_16, sensor_10, sensor_15"
1,16,FD002,7.0839,NORMAL,"sensor_11, sensor_14, sensor_4"
1,17,FD002,20.4581,NORMAL,"sensor_19, sensor_13, sensor_14"
1,18,FD002,6.4863,NORMAL,"sensor_1, sensor_16, sensor_10"
1,19,FD002,8.3607,NORMAL,"sensor_5, sensor_6, sensor_20"
1,20,FD002,27.2573,NORMAL,"sensor_2, sensor_1, sensor_17"
1,21,FD002,14.3963,NORMAL,"sensor_5, sensor_6, sensor_20"
1,22,FD002,25.7826,NORMAL,"sensor_5, sensor_6, sensor_20"
1,23,FD002,27.2717,NORMAL,"sensor_5, sensor_6, sensor_20"
1,24,FD002,27.4493,NORMAL,"sensor_5, sensor_6, sensor_21"
1,25,FD002,62.7881,WARNING,"sensor_5, sensor_6, sensor_20"
1,26,FD002,62.2061,WARNING,"sensor_5, sensor_6, sensor_21"
1,27,FD002,55.5626,WARNING,"sensor_19, sensor_13, sensor_15"
1,28,FD002,36.3984,NORMAL,"sensor_16, sensor_10, sensor_7"
1,29,FD002,36.1782,NORMAL,"sensor_16, sensor_10, sensor_4"
1,30,FD002,22.2262,NORMAL,"sensor_2, sensor_1, sensor_17"
1,31,FD002,29.9493,NORMAL,"sensor_16, sensor_10, sensor_15"
1,32,FD002,53.282,WARNING,"sensor_16, sensor_10, sensor_15"
1,33,FD002,62.7546,WARNING,"sensor_12, sensor_7, sensor_6"
1,34,FD002,62.5792,WARNING,"sensor_7, sensor_6, sensor_12"
1,35,FD002,63.0304,WARNING,"sensor_16, sensor_10, sensor_14"
1,36,FD002,53.2575,WARNING,"sensor_19, sensor_13, sensor_18"
1,37,FD002,36.6884,NORMAL,"sensor_1, sensor_16, sensor_5"
1,38,FD002,41.1034,NORMAL,"sensor_19, sensor_13, sensor_14"
1,39,FD002,45.8977,NORMAL,"sensor_11, sensor_19, sensor_13"
1,40,FD002,46.0986,NORMAL,"sensor_13, sensor_19, sensor_16"
1,41,FD002,44.5942,NORMAL,"sensor_14, sensor_19, sensor_16"
1,42,FD002,36.4059,NORMAL,"sensor_1, sensor_5, sensor_6"
1,43,FD002,18.8353,NORMAL,"sensor_5, sensor_1, sensor_6"
1,44,FD002,21.9463,NORMAL,"sensor_1, sensor_5, sensor_6"
1,45,FD002,7.4379,NORMAL,"sensor_1, sensor_19, sensor_13"
1,46,FD002,6.8672,NORMAL,"sensor_5, sensor_6, sensor_1"
1,47,FD002,9.8075,NORMAL,"sensor_16, sensor_10, sensor_4"
1,48,FD002,25.8443,NORMAL,"sensor_1, sensor_6, sensor_12"
1,49,FD002,3.9793,NORMAL,"sensor_5, sensor_6, sensor_20"
1,50,FD002,5.5902,NORMAL,"sensor_16, sensor_1, sensor_4"
1,51,FD002,20.2391,NORMAL,"sensor_19, sensor_13, sensor_14"
1,52,FD002,9.0012,NORMAL,"sensor_5, sensor_6, sensor_21"
1,53,FD002,20.9596,NORMAL,"sensor_16, sensor_10, sensor_4"
1,54,FD002,21.1633,NORMAL,"sensor_1, sensor_12, sensor_7"
1,55,FD002,31.2173,NORMAL,"sensor_1, sensor_7, sensor_6"
1,56,FD002,26.7723,NORMAL,"sensor_5, sensor_6, sensor_21"
1,57,FD002,23.5731,NORMAL,"sensor_16, sensor_8, sensor_18"
1,58,FD002,19.6046,NORMAL,"sensor_1, sensor_16, sensor_4"
1,59,FD002,5.4559,NORMAL,"sensor_5, sensor_6, sensor_20"
1,60,FD002,34.3828,NORMAL,"sensor_19, sensor_13, sensor_14"
1,61,FD002,17.0029,NORMAL,"sensor_16, sensor_2, sensor_8"
1,62,FD002,26.0514,NORMAL,"sensor_12, sensor_7, sensor_6"
1,63,FD002,6.3073,NORMAL,"sensor_5, sensor_1, sensor_6"
1,64,FD002,4.4412,NORMAL,"sensor_1, sensor_2, sensor_4"
1,65,FD002,24.6333,NORMAL,"sensor_16, sensor_10, sensor_7"
1,66,FD002,19.7548,NORMAL,"sensor_1, sensor_2, sensor_5"
1,67,FD002,9.4553,NORMAL,"sensor_16, sensor_10, sensor_15"
1,68,FD002,23.6692,NORMAL,"sensor_7, sensor_12, sensor_21"
1,69,FD002,48.328,NORMAL,"sensor_21, sensor_12, sensor_6"
1,70,FD002,25.2655,NORMAL,"sensor_13, sensor_20, sensor_21"
1,71,FD002,23.8628,NORMAL,"sensor_14, sensor_16, sensor_15"
1,72,FD002,35.6884,NORMAL,"sensor_19, sensor_13, sensor_14"
1,73,FD002,29.2311,NORMAL,"sensor_19, sensor_13, sensor_14"
1,74,FD002,25.3675,NORMAL,"sensor_16, sensor_13, sensor_19"
1,75,FD002,44.0964,NORMAL,"sensor_13, sensor_19, sensor_18"
