unit_id,cycle,dataset,anomaly_score,status,top_abnormal_sensors
30,56,FD001,6.1558,NORMAL,"sensor_15, sensor_3, sensor_20"
30,57,FD001,30.8274,NORMAL,"sensor_15, sensor_7, sensor_17"
30,58,FD001,65.8717,NORMAL,"sensor_11, sensor_21, sensor_14"
30,59,FD001,92.3949,WARNING,"sensor_17, sensor_6, sensor_14"
30,60,FD001,85.7157,WARNING,"sensor_20, sensor_13, sensor_4"
30,61,FD001,32.2961,NORMAL,"sensor_12, sensor_20, sensor_13"
30,62,FD001,84.1598,NORMAL,"sensor_6, sensor_15, sensor_20"
30,63,FD001,97.8237,CRITICAL,"sensor_20, sensor_2, sensor_7"
30,64,FD001,75.1103,NORMAL,"sensor_9, sensor_14, sensor_2"
30,65,FD001,45.548,NORMAL,"sensor_13, sensor_8, sensor_7"
30,66,FD001,98.2987,CRITICAL,"sensor_8, sensor_7, sensor_3"
30,67,FD001,96.4374,WARNING,"sensor_8, sensor_7, sensor_2"
30,68,FD001,90.2331,WARNING,"sensor_21, sensor_8, sensor_9"
30,69,FD001,89.1135,WARNING,"sensor_4, sensor_2, sensor_17"
30,70,FD001,56.4975,NORMAL,"sensor_21, sensor_11, sensor_20"
30,71,FD001,95.3953,WARNING,"sensor_9, sensor_2, sensor_15"
30,72,FD001,25.0109,NORMAL,"sensor_9, sensor_4, sensor_14"
30,73,FD001,52.2999,NORMAL,"sensor_9, sensor_13, sensor_17"
30,74,FD001,35.7811,NORMAL,"sensor_11, sensor_4, sensor_21"
30,75,FD001,47.8939,NORMAL,"sensor_12, sensor_2, sensor_14"
30,76,FD001,51.8976,NORMAL,"sensor_15, sensor_17, sensor_14"
30,77,FD001,13.6203,NORMAL,"sensor_3, sensor_15, sensor_20"
30,78,FD001,95.9575,WARNING,"sensor_6, sensor_21, sensor_2"
30,79,FD001,14.7157,NORMAL,"sensor_3, sensor_8, sensor_12"
30,80,FD001,42.029,NORMAL,"sensor_20, sensor_17, sensor_3"
30,81,FD001,91.4013,WARNING,"sensor_8, sensor_7, sensor_21"
30,82,FD001,95.6861,WARNING,"sensor_7, sensor_6, sensor_13"
30,83,FD001,77.941,NORMAL,"sensor_11, sensor_21, sensor_14"
30,84,FD001,19.4949,NORMAL,"sensor_2, sensor_7, sensor_4"
30,85,FD001,40.4731,NORMAL,"sensor_2, sensor_14, sensor_21"
30,86,FD001,96.7137,WARNING,"sensor_15, sensor_11, sensor_7"
30,87,FD001,91.2947,WARNING,"sensor_4, sensor_3, sensor_12"
30,88,FD001,95.9915,WARNING,"sensor_13, sensor_7, sensor_3"
30,89,FD001,80.4081,NORMAL,"sensor_21, sensor_7, sensor_8"
30,90,FD001,80.2336,NORMAL,"sensor_3, sensor_14, sensor_12"
30,91,FD001,10.3679,NORMAL,"sensor_8, sensor_4, sensor_17"
30,92,FD001,85.6866,WARNING,"sensor_20, sensor_4, sensor_21"
30,93,FD001,62.1443,NORMAL,"sensor_2, sensor_13, sensor_17"
30,94,FD001,8.652,NORMAL,"sensor_17, sensor_14, sensor_13"
30,95,FD001,85.7399,WARNING,"sensor_9, sensor_12, sensor_15"
30,96,FD001,2.4187,NORMAL,"sensor_9, sensor_17, sensor_11"
30,97,FD001,2.8065,NORMAL,"sensor_12, sensor_17, sensor_15"
30,98,FD001,27.2987,NORMAL,"sensor_9, sensor_2, sensor_3"
30,99,FD001,76.7001,NORMAL,"sensor_21, sensor_8, sensor_3"
30,100,FD001,10.2806,NORMAL,"sensor_7, sensor_11, sensor_17"
30,101,FD001,62.0571,NORMAL,"sensor_14, sensor_2, sensor_13"
30,102,FD001,77.0588,NORMAL,"sensor_20, sensor_11, sensor_12"
30,103,FD001,59.4348,NORMAL,"sensor_13, sensor_21, sensor_20"
30,104,FD001,11.8656,NORMAL,"sensor_11, sensor_21, sensor_8"
30,105,FD001,19.1411,NORMAL,"sensor_9, sensor_4, sensor_11"
30,106,FD001,35.3158,NORMAL,"sensor_11, sensor_21, sensor_12"
30,107,FD001,27.9192,NORMAL,"sensor_2, sensor_17, sensor_3"
30,108,FD001,47.511,NORMAL,"sensor_14, sensor_8, sensor_21"
30,109,FD001,29.5672,NORMAL,"sensor_7, sensor_13, sensor_15"
30,110,FD001,61.0101,NORMAL,"sensor_11, sensor_7, sensor_21"
30,111,FD001,72.7497,NORMAL,"sensor_15, sensor_4, sensor_21"
30,112,FD001,17.0084,NORMAL,"sensor_4, sensor_20, sensor_8"
30,113,FD001,92.2932,WARNING,"sensor_2, sensor_17, sensor_4"
30,114,FD001,41.4716,NORMAL,"sensor_12, sensor_17, sensor_3"
30,115,FD001,46.1248,NORMAL,"sensor_15, sensor_8, sensor_2"
30,116,FD001,29.3781,NORMAL,"sensor_9, sensor_7, sensor_20"
30,117,FD001,67.8348,NORMAL,"sensor_3, sensor_17, sensor_8"
30,118,FD001,73.8646,NORMAL,"sensor_8, sensor_20, sensor_11"
30,119,FD001,11.3228,NORMAL,"sensor_20, sensor_17, sensor_11"
30,120,FD001,53.9722,NORMAL,"sensor_21, sensor_11, sensor_9"
30,121,FD001,37.9817,NORMAL,"sensor_9, sensor_4, sensor_7"
30,122,FD001,50.5453,NORMAL,"sensor_14, sensor_15, sensor_3"
30,123,FD001,33.091,NORMAL,"sensor_13, sensor_9, sensor_20"
30,124,FD001,86.7287,WARNING,"sensor_13, sensor_20, sensor_7"
30,125,FD001,28.1082,NORMAL,"sensor_13, sensor_4, sensor_14"
30,126,FD001,75.2411,NORMAL,"sensor_3, sensor_12, sensor_21"
30,127,FD001,13.7318,NORMAL,"sensor_3, sensor_8, sensor_20"
30,128,FD001,88.4543,WARNING,"sensor_14, sensor_17, sensor_12"
30,129,FD001,55.6202,NORMAL,"sensor_4, sensor_17, sensor_15"
30,130,FD001,61.6354,NORMAL,"sensor_21, sensor_14, sensor_8"
30,131,FD001,3.6983,NORMAL,"sensor_7, sensor_20, sensor_17"
30,132,FD001,57.5008,NORMAL,"sensor_2, sensor_8, sensor_20"
30,133,FD001,7.5905,NORMAL,"sensor_21, sensor_12, sensor_3"
30,134,FD001,22.6455,NORMAL,"sensor_11, sensor_9, sensor_21"
30,135,FD001,55.1452,NORMAL,"sensor_3, sensor_15, sensor_20"
30,136,FD001,83.3358,NORMAL,"sensor_8, sensor_14, sensor_7"
30,137,FD001,89.9472,WARNING,"sensor_7, sensor_21, sensor_15"
30,138,FD001,74.4026,NORMAL,"sensor_11, sensor_15, sensor_12"
30,139,FD001,26.0724,NORMAL,"sensor_17, sensor_11, sensor_21"
30,140,FD001,10.2225,NORMAL,"sensor_4, sensor_2, sensor_12"
30,141,FD001,20.0087,NORMAL,"sensor_15, sensor_13, sensor_7"
30,142,FD001,33.5951,NORMAL,"sensor_15, sensor_8, sensor_17"
30,143,FD001,11.8705,NORMAL,"sensor_15, sensor_20, sensor_12"
30,144,FD001,28.6753,NORMAL,"sensor_20, sensor_9, sensor_17"
30,145,FD001,40.4101,NORMAL,"sensor_21, sensor_12, sensor_3"
30,146,FD001,30.0325,NORMAL,"sensor_14, sensor_21, sensor_9"
30,147,FD001,50.1866,NORMAL,"sensor_12, sensor_2, sensor_7"
30,148,FD001,62.2122,NORMAL,"sensor_2, sensor_9, sensor_4"
30,149,FD001,63.2931,NORMAL,"sensor_7, sensor_11, sensor_13"
30,150,FD001,65.6197,NORMAL,"sensor_11, sensor_20, sensor_14"
30,151,FD001,17.3768,NORMAL,"sensor_21, sensor_9, sensor_11"
30,152,FD001,10.7023,NORMAL,"sensor_11, sensor_8, sensor_14"
30,153,FD001,39.2662,NORMAL,"sensor_4, sensor_12, sensor_14"
30,154,FD001,18.0747,NORMAL,"sensor_3, sensor_4, sensor_8"
30,155,FD001,66.5891,NORMAL,"sensor_20, sensor_15, sensor_4"
30,156,FD001,44.9615,NORMAL,"sensor_11, sensor_4, sensor_3"
30,157,FD001,21.4144,NORMAL,"sensor_3, sensor_13, sensor_15"
30,158,FD001,36.4209,NORMAL,"sensor_13, sensor_4, sensor_2"
30,159,FD001,88.052,WARNING,"sensor_17, sensor_7, sensor_9"
30,160,FD001,53.4778,NORMAL,"sensor_15, sensor_12, sensor_3"
30,161,FD001,38.4131,NORMAL,"sensor_8, sensor_21, sensor_3"
30,162,FD001,81.8913,NORMAL,"sensor_13, sensor_17, sensor_21"
30,163,FD001,27.4102,NORMAL,"sensor_7, sensor_17, sensor_3"
30,164,FD001,4.2654,NORMAL,"sensor_8, sensor_11, sensor_4"
30,165,FD001,80.1997,NORMAL,"sensor_9, sensor_14, sensor_21"
30,166,FD001,73.8161,NORMAL,"sensor_4, sensor_7, sensor_2"
30,167,FD001,82.1676,NORMAL,"sensor_21, sensor_14, sensor_3"
30,168,FD001,81.552,NORMAL,"sensor_13, sensor_11, sensor_12"
30,169,FD001,63.962,NORMAL,"sensor_8, sensor_17, sensor_13"
30,170,FD001,73.6271,NORMAL,"sensor_20, sensor_9, sensor_21"
30,171,FD001,47.5643,NORMAL,"sensor_21, sensor_14, sensor_11"
30,172,FD001,42.8481,NORMAL,"sensor_14, sensor_12, sensor_3"
30,173,FD001,52.1012,NORMAL,"sensor_13, sensor_15, sensor_7"
30,174,FD001,61.9117,NORMAL,"sensor_12, sensor_2, sensor_7"
30,175,FD001,60.443,NORMAL,"sensor_12, sensor_15, sensor_14"
30,176,FD001,40.1289,NORMAL,"sensor_11, sensor_8, sensor_21"
30,177,FD001,57.4572,NORMAL,"sensor_14, sensor_7, sensor_12"
30,178,FD001,25.864,NORMAL,"sensor_7, sensor_8, sensor_11"
30,179,FD001,32.044,NORMAL,"sensor_2, sensor_8, sensor_9"
30,180,FD001,71.9403,NORMAL,"sensor_4, sensor_9, sensor_17"
30,181,FD001,53.5941,NORMAL,"sensor_3, sensor_7, sensor_20"
30,182,FD001,82.3906,NORMAL,"sensor_11, sensor_17, sensor_15"
30,183,FD001,68.242,NORMAL,"sensor_4, sensor_15, sensor_3"
30,184,FD001,28.3312,NORMAL,"sensor_3, sensor_15, sensor_21"
30,185,FD001,40.2695,NORMAL,"sensor_4, sensor_13, sensor_8"
30,186,FD001,21.3368,NORMAL,"sensor_14, sensor_21, sensor_20"
30,187,FD001,98.4053,CRITICAL,"sensor_13, sensor_14, sensor_7"
30,188,FD001,45.8194,NORMAL,"sensor_17, sensor_13, sensor_20"
30,189,FD001,42.0678,NORMAL,"sensor_15, sensor_20, sensor_7"
30,190,FD001,39.6491,NORMAL,"sensor_9, sensor_17, sensor_13"
30,191,FD001,44.0454,NORMAL,"sensor_21, sensor_8, sensor_14"
30,192,FD001,3.5335,NORMAL,"sensor_21, sensor_3, sensor_8"
30,193,FD001,76.4868,NORMAL,"sensor_11, sensor_12, sensor_2"
30,194,FD001,98.3375,CRITICAL,"sensor_4, sensor_20, sensor_8"
31,1,FD001,0.2739,NORMAL,insufficient_history
31,2,FD001,0.635,NORMAL,insufficient_history
31,3,FD001,7.9444,NORMAL,insufficient_history
31,4,FD001,65.9784,NORMAL,insufficient_history
31,5,FD001,49.4983,NORMAL,insufficient_history
31,6,FD001,61.6063,NORMAL,insufficient_history
31,7,FD001,69.3326,NORMAL,insufficient_history
31,8,FD001,61.6693,NORMAL,insufficient_history
31,9,FD001,88.4252,NORMAL,insufficient_history
31,10,FD001,83.6411,NORMAL,"sensor_17, sensor_3, sensor_11"
31,11,FD001,2.9713,NORMAL,"sensor_20, sensor_8, sensor_3"
31,12,FD001,2.4429,NORMAL,"sensor_4, sensor_17, sensor_12"
31,13,FD001,87.3782,WARNING,"sensor_13, sensor_21, sensor_17"
31,14,FD001,16.4413,NORMAL,"sensor_15, sensor_2, sensor_12"
31,15,FD001,15.6415,NORMAL,"sensor_4, sensor_8, sensor_2"
31,16,FD001,23.6537,NORMAL,"sensor_9, sensor_2, sensor_7"
31,17,FD001,35.3982,NORMAL,"sensor_7, sensor_14, sensor_15"
31,18,FD001,96.2047,WARNING,"sensor_7, sensor_21, sensor_15"
31,19,FD001,48.8052,NORMAL,"sensor_15, sensor_17, sensor_11"
31,20,FD001,26.6735,NORMAL,"sensor_3, sensor_12, sensor_8"
31,21,FD001,40.507,NORMAL,"sensor_4, sensor_15, sensor_13"
31,22,FD001,83.4327,NORMAL,"sensor_8, sensor_21, sensor_17"
31,23,FD001,57.9032,NORMAL,"sensor_11, sensor_13, sensor_9"
31,24,FD001,12.5297,NORMAL,"sensor_12, sensor_11, sensor_3"
31,25,FD001,68.1208,NORMAL,"sensor_7, sensor_20, sensor_12"
31,26,FD001,82.0222,NORMAL,"sensor_20, sensor_13, sensor_2"
31,27,FD001,61.1943,NORMAL,"sensor_21, sensor_9, sensor_7"
31,28,FD001,22.2335,NORMAL,"sensor_8, sensor_2, sensor_9"
31,29,FD001,99.2584,CRITICAL,"sensor_6, sensor_2, sensor_7"
31,30,FD001,84.4797,NORMAL,"sensor_21, sensor_8, sensor_20"
31,31,FD001,39.4164,NORMAL,"sensor_17, sensor_21, sensor_12"
31,32,FD001,92.3998,WARNING,"sensor_6, sensor_15, sensor_4"
31,33,FD001,72.0663,NORMAL,"sensor_3, sensor_13, sensor_4"
31,34,FD001,96.6846,WARNING,"sensor_14, sensor_13, sensor_7"
31,35,FD001,85.0468,WARNING,"sensor_21, sensor_13, sensor_3"
31,36,FD001,94.4113,WARNING,"sensor_3, sensor_14, sensor_9"
31,37,FD001,92.1623,WARNING,"sensor_2, sensor_15, sensor_11"
31,38,FD001,62.0135,NORMAL,"sensor_12, sensor_8, sensor_15"
31,39,FD001,20.2608,NORMAL,"sensor_21, sensor_13, sensor_4"
31,40,FD001,99.5928,CRITICAL,"sensor_17, sensor_7, sensor_6"
31,41,FD001,89.288,WARNING,"sensor_8, sensor_6, sensor_14"
31,42,FD001,79.7247,NORMAL,"sensor_13, sensor_12, sensor_7"
31,43,FD001,93.9848,WARNING,"sensor_4, sensor_2, sensor_14"
31,44,FD001,78.9928,NORMAL,"sensor_4, sensor_15, sensor_20"
31,45,FD001,76.5159,NORMAL,"sensor_4, sensor_17, sensor_20"
31,46,FD001,78.7165,NORMAL,"sensor_20, sensor_2, sensor_17"
31,47,FD001,87.1068,WARNING,"sensor_17, sensor_15, sensor_6"
31,48,FD001,98.0757,CRITICAL,"sensor_17, sensor_21, sensor_11"
31,49,FD001,89.8454,WARNING,"sensor_3, sensor_17, sensor_12"
31,50,FD001,91.4837,WARNING,"sensor_9, sensor_4, sensor_21"
31,51,FD001,74.9649,NORMAL,"sensor_21, sensor_9, sensor_12"
31,52,FD001,92.361,WARNING,"sensor_8, sensor_9, sensor_11"
31,53,FD001,73.85,NORMAL,"sensor_8, sensor_3, sensor_4"
31,54,FD001,50.4241,NORMAL,"sensor_2, sensor_20, sensor_13"
31,55,FD001,95.7394,WARNING,"sensor_14, sensor_7, sensor_20"
31,56,FD001,51.3693,NORMAL,"sensor_12, sensor_13, sensor_15"
31,57,FD001,49.9782,NORMAL,"sensor_7, sensor_20, sensor_8"
31,58,FD001,16.9454,NORMAL,"sensor_3, sensor_21, sensor_8"
31,59,FD001,12.2873,NORMAL,"sensor_11, sensor_2, sensor_17"
31,60,FD001,53.565,NORMAL,"sensor_21, sensor_2, sensor_13"
31,61,FD001,90.3107,WARNING,"sensor_6, sensor_14, sensor_8"
31,62,FD001,61.0489,NORMAL,"sensor_21, sensor_17, sensor_8"
31,63,FD001,75.3914,NORMAL,"sensor_4, sensor_13, sensor_15"
31,64,FD001,98.7349,CRITICAL,"sensor_9, sensor_6, sensor_13"
31,65,FD001,51.6407,NORMAL,"sensor_9, sensor_20, sensor_4"
31,66,FD001,90.4852,WARNING,"sensor_14, sensor_9, sensor_17"
31,67,FD001,82.7977,NORMAL,"sensor_15, sensor_11, sensor_14"
31,68,FD001,99.0742,CRITICAL,"sensor_12, sensor_8, sensor_17"
31,69,FD001,89.4188,WARNING,"sensor_15, sensor_9, sensor_3"
31,70,FD001,79.5793,NORMAL,"sensor_4, sensor_11, sensor_3"
31,71,FD001,97.4165,CRITICAL,"sensor_4, sensor_12, sensor_21"
31,72,FD001,60.6563,NORMAL,"sensor_17, sensor_13, sensor_20"
31,73,FD001,43.2214,NORMAL,"sensor_13, sensor_3, sensor_17"
31,74,FD001,43.517,NORMAL,"sensor_17, sensor_13, sensor_11"
31,75,FD001,96.2968,WARNING,"sensor_11, sensor_9, sensor_20"
31,76,FD001,13.0629,NORMAL,"sensor_13, sensor_11, sensor_15"
31,77,FD001,16.4558,NORMAL,"sensor_14, sensor_21, sensor_7"
31,78,FD001,36.3821,NORMAL,"sensor_2, sensor_7, sensor_13"
31,79,FD001,8.938,NORMAL,"sensor_11, sensor_7, sensor_15"
31,80,FD001,19.9651,NORMAL,"sensor_20, sensor_3, sensor_21"
31,81,FD001,35.1995,NORMAL,"sensor_17, sensor_8, sensor_20"
31,82,FD001,99.6365,CRITICAL,"sensor_6, sensor_12, sensor_7"
31,83,FD001,32.1943,NORMAL,"sensor_15, sensor_21, sensor_8"
31,84,FD001,35.9314,NORMAL,"sensor_20, sensor_12, sensor_4"
31,85,FD001,82.0949,NORMAL,"sensor_2, sensor_12, sensor_17"
31,86,FD001,90.6112,WARNING,"sensor_21, sensor_2, sensor_11"
31,87,FD001,41.9223,NORMAL,"sensor_14, sensor_20, sensor_7"
31,88,FD001,57.8741,NORMAL,"sensor_13, sensor_20, sensor_2"
31,89,FD001,67.3986,NORMAL,"sensor_4, sensor_12, sensor_14"
31,90,FD001,84.2761,NORMAL,"sensor_3, sensor_2, sensor_20"
31,91,FD001,34.5209,NORMAL,"sensor_3, sensor_15, sensor_11"
31,92,FD001,93.1511,WARNING,"sensor_13, sensor_3, sensor_9"
31,93,FD001,59.9874,NORMAL,"sensor_14, sensor_2, sensor_9"
31,94,FD001,36.261,NORMAL,"sensor_11, sensor_3, sensor_8"
31,95,FD001,16.2135,NORMAL,"sensor_8, sensor_20, sensor_11"
31,96,FD001,48.9797,NORMAL,"sensor_3, sensor_8, sensor_2"
31,97,FD001,4.1249,NORMAL,"sensor_21, sensor_4, sensor_8"
31,98,FD001,26.3535,NORMAL,"sensor_7, sensor_11, sensor_12"
31,99,FD001,78.0282,NORMAL,"sensor_9, sensor_21, sensor_7"
31,100,FD001,72.4395,NORMAL,"sensor_12, sensor_11, sensor_7"
31,101,FD001,97.9448,CRITICAL,"sensor_6, sensor_15, sensor_8"
31,102,FD001,82.1337,NORMAL,"sensor_17, sensor_11, sensor_7"
31,103,FD001,6.2721,NORMAL,"sensor_4, sensor_17, sensor_15"
31,104,FD001,68.906,NORMAL,"sensor_17, sensor_7, sensor_13"
31,105,FD001,94.6876,WARNING,"sensor_6, sensor_14, sensor_21"
31,106,FD001,56.5896,NORMAL,"sensor_15, sensor_13, sensor_14"
31,107,FD001,42.3489,NORMAL,"sensor_20, sensor_2, sensor_7"
31,108,FD001,92.8312,WARNING,"sensor_9, sensor_20, sensor_21"
31,109,FD001,64.8684,NORMAL,"sensor_3, sensor_17, sensor_7"
31,110,FD001,80.35,NORMAL,"sensor_8, sensor_15, sensor_2"
31,111,FD001,67.7427,NORMAL,"sensor_2, sensor_4, sensor_13"
31,112,FD001,47.7388,NORMAL,"sensor_12, sensor_20, sensor_7"
31,113,FD001,91.1541,WARNING,"sensor_14, sensor_20, sensor_8"
31,114,FD001,71.5283,NORMAL,"sensor_3, sensor_12, sensor_8"
31,115,FD001,70.4135,NORMAL,"sensor_11, sensor_21, sensor_3"
31,116,FD001,78.2318,NORMAL,"sensor_3, sensor_4, sensor_15"
31,117,FD001,1.6916,NORMAL,"sensor_13, sensor_7, sensor_12"
31,118,FD001,10.6248,NORMAL,"sensor_11, sensor_17, sensor_21"
31,119,FD001,92.4531,WARNING,"sensor_9, sensor_7, sensor_12"
31,120,FD001,67.2386,NORMAL,"sensor_21, sensor_20, sensor_7"
31,121,FD001,55.4893,NORMAL,"sensor_13, sensor_12, sensor_2"
31,122,FD001,78.8958,NORMAL,"sensor_8, sensor_9, sensor_17"
31,123,FD001,17.4786,NORMAL,"sensor_11, sensor_2, sensor_13"
31,124,FD001,19.6937,NORMAL,"sensor_12, sensor_21, sensor_15"
31,125,FD001,43.5413,NORMAL,"sensor_12, sensor_17, sensor_7"
31,126,FD001,53.7347,NORMAL,"sensor_15, sensor_20, sensor_14"
31,127,FD001,45.7903,NORMAL,"sensor_2, sensor_15, sensor_8"
31,128,FD001,52.1351,NORMAL,"sensor_3, sensor_17, sensor_7"
31,129,FD001,97.4504,CRITICAL,"sensor_6, sensor_14, sensor_8"
31,130,FD001,93.7133,WARNING,"sensor_6, sensor_4, sensor_7"
31,131,FD001,55.4069,NORMAL,"sensor_3, sensor_4, sensor_2"
31,132,FD001,64.6164,NORMAL,"sensor_4, sensor_11, sensor_7"
31,133,FD001,32.4802,NORMAL,"sensor_9, sensor_8, sensor_11"
31,134,FD001,97.0481,CRITICAL,"sensor_14, sensor_17, sensor_21"
31,135,FD001,99.9128,CRITICAL,"sensor_12, sensor_2, sensor_21"
31,136,FD001,94.7458,WARNING,"sensor_13, sensor_17, sensor_8"
31,137,FD001,75.8858,NORMAL,"sensor_7, sensor_3, sensor_4"
31,138,FD001,57.8111,NORMAL,"sensor_21, sensor_12, sensor_13"
31,139,FD001,84.2906,NORMAL,"sensor_15, sensor_8, sensor_3"
31,140,FD001,74.7904,NORMAL,"sensor_15, sensor_12, sensor_7"
31,141,FD001,63.4385,NORMAL,"sensor_17, sensor_12, sensor_4"
31,142,FD001,1.2118,NORMAL,"sensor_11, sensor_13, sensor_3"
31,143,FD001,4.4642,NORMAL,"sensor_9, sensor_14, sensor_8"
31,144,FD001,68.7073,NORMAL,"sensor_3, sensor_21, sensor_9"
31,145,FD001,8.114,NORMAL,"sensor_4, sensor_2, sensor_7"
31,146,FD001,55.9159,NORMAL,"sensor_13, sensor_12, sensor_20"
31,147,FD001,20.5855,NORMAL,"sensor_17, sensor_9, sensor_13"
31,148,FD001,19.0199,NORMAL,"sensor_12, sensor_3, sensor_2"
31,149,FD001,88.9099,WARNING,"sensor_8, sensor_3, sensor_15"
31,150,FD001,6.8683,NORMAL,"sensor_7, sensor_13, sensor_15"
31,151,FD001,98.9627,CRITICAL,"sensor_6, sensor_7, sensor_14"
31,152,FD001,43.0226,NORMAL,"sensor_13, sensor_14, sensor_9"
31,153,FD001,51.5341,NORMAL,"sensor_9, sensor_21, sensor_2"
31,154,FD001,23.5616,NORMAL,"sensor_20, sensor_14, sensor_8"
31,155,FD001,30.1876,NORMAL,"sensor_11, sensor_2, sensor_14"
31,156,FD001,51.3499,NORMAL,"sensor_14, sensor_2, sensor_9"
31,157,FD001,90.1701,WARNING,"sensor_2, sensor_4, sensor_8"
31,158,FD001,26.814,NORMAL,"sensor_21, sensor_13, sensor_15"
31,159,FD001,64.597,NORMAL,"sensor_21, sensor_14, sensor_15"
31,160,FD001,79.6859,NORMAL,"sensor_13, sensor_14, sensor_21"
31,161,FD001,75.9294,NORMAL,"sensor_7, sensor_9, sensor_21"
31,162,FD001,92.7876,WARNING,"sensor_13, sensor_4, sensor_11"
31,163,FD001,9.9414,NORMAL,"sensor_3, sensor_15, sensor_13"
31,164,FD001,86.5154,WARNING,"sensor_9, sensor_3, sensor_2"
31,165,FD001,41.4861,NORMAL,"sensor_3, sensor_15, sensor_11"
31,166,FD001,54.7283,NORMAL,"sensor_17, sensor_2, sensor_9"
31,167,FD001,95.9236,WARNING,"sensor_2, sensor_11, sensor_13"
31,168,FD001,43.2408,NORMAL,"sensor_17, sensor_14, sensor_20"
31,169,FD001,83.898,NORMAL,"sensor_20, sensor_3, sensor_12"
31,170,FD001,45.2765,NORMAL,"sensor_4, sensor_7, sensor_8"
31,171,FD001,33.4642,NORMAL,"sensor_8, sensor_20, sensor_12"
31,172,FD001,74.9697,NORMAL,"sensor_15, sensor_14, sensor_4"
31,173,FD001,33.4497,NORMAL,"sensor_17, sensor_8, sensor_7"
31,174,FD001,77.0782,NORMAL,"sensor_12, sensor_4, sensor_9"
31,175,FD001,47.4529,NORMAL,"sensor_15, sensor_20, sensor_9"
31,176,FD001,42.4895,NORMAL,"sensor_2, sensor_17, sensor_14"
31,177,FD001,13.1647,NORMAL,"sensor_12, sensor_7, sensor_15"
31,178,FD001,81.3727,NORMAL,"sensor_13, sensor_3, sensor_12"
31,179,FD001,60.4479,NORMAL,"sensor_3, sensor_17, sensor_4"
31,180,FD001,27.0951,NORMAL,"sensor_20, sensor_13, sensor_9"
31,181,FD001,59.5027,NORMAL,"sensor_9, sensor_8, sensor_13"
31,182,FD001,70.8255,NORMAL,"sensor_14, sensor_8, sensor_12"
31,183,FD001,64.1413,NORMAL,"sensor_21, sensor_15, sensor_11"
31,184,FD001,29.6786,NORMAL,"sensor_21, sensor_7, sensor_14"
31,185,FD001,18.3898,NORMAL,"sensor_9, sensor_13, sensor_3"
31,186,FD001,65.1592,NORMAL,"sensor_11, sensor_2, sensor_9"
31,187,FD001,79.1915,NORMAL,"sensor_14, sensor_4, sensor_13"
31,188,FD001,62.8859,NORMAL,"sensor_2, sensor_8, sensor_7"
31,189,FD001,69.3423,NORMAL,"sensor_17, sensor_8, sensor_14"
31,190,FD001,14.5606,NORMAL,"sensor_21, sensor_7, sensor_15"
31,191,FD001,15.6561,NORMAL,"sensor_20, sensor_9, sensor_3"
31,192,FD001,41.3601,NORMAL,"sensor_20, sensor_12, sensor_11"
31,193,FD001,33.3576,NORMAL,"sensor_20, sensor_4, sensor_14"
31,194,FD001,71.0533,NORMAL,"sensor_2, sensor_11, sensor_15"
31,195,FD001,28.748,NORMAL,"sensor_20, sensor_12, sensor_3"
31,196,FD001,65.5276,NORMAL,"sensor_9, sensor_12, sensor_7"
31,197,FD001,43.5849,NORMAL,"sensor_9, sensor_17, sensor_13"
31,198,FD001,71.9451,NORMAL,"sensor_14, sensor_15, sensor_20"
31,199,FD001,41.4231,NORMAL,"sensor_4, sensor_7, sensor_9"
31,200,FD001,26.1257,NORMAL,"sensor_4, sensor_15, sensor_14"
31,201,FD001,58.795,NORMAL,"sensor_21, sensor_2, sensor_12"
31,202,FD001,19.2962,NORMAL,"sensor_3, sensor_17, sensor_9"
31,203,FD001,9.4469,NORMAL,"sensor_11, sensor_3, sensor_20"
31,204,FD001,56.7786,NORMAL,"sensor_15, sensor_21, sensor_8"
31,205,FD001,89.0892,WARNING,"sensor_13, sensor_20, sensor_17"
31,206,FD001,11.7202,NORMAL,"sensor_4, sensor_13, sensor_21"
31,207,FD001,69.7979,NORMAL,"sensor_8, sensor_12, sensor_4"
31,208,FD001,14.8466,NORMAL,"sensor_3, sensor_15, sensor_11"
31,209,FD001,3.9261,NORMAL,"sensor_8, sensor_14, sensor_9"
31,210,FD001,90.0635,WARNING,"sensor_14, sensor_17, sensor_9"
31,211,FD001,96.7525,WARNING,"sensor_11, sensor_4, sensor_17"
31,212,FD001,31.8307,NORMAL,"sensor_12, sensor_7, sensor_4"
31,213,FD001,60.477,NORMAL,"sensor_20, sensor_11, sensor_17"
31,214,FD001,8.6908,NORMAL,"sensor_7, sensor_9, sensor_2"
31,215,FD001,78.3045,NORMAL,"sensor_2, sensor_7, sensor_11"
31,216,FD001,45.5431,NORMAL,"sensor_9, sensor_13, sensor_8"
31,217,FD001,60.6999,NORMAL,"sensor_13, sensor_8, sensor_9"
31,218,FD001,43.8369,NORMAL,"sensor_11, sensor_2, sensor_7"
31,219,FD001,20.8473,NORMAL,"sensor_7, sensor_21, sensor_13"
31,220,FD001,72.9049,NORMAL,"sensor_12, sensor_2, sensor_17"
31,221,FD001,74.0972,NORMAL,"sensor_21, sensor_15, sensor_20"
31,222,FD001,10.8381,NORMAL,"sensor_8, sensor_12, sensor_7"
31,223,FD001,99.5008,CRITICAL,"sensor_12, sensor_7, sensor_17"
